ID,Latitude,Longitude,Genus,Species,Family,Class,Infra-Class,Order,Status,Megafauna,AgeID,DatedRemain,DatedMaterial,Age,AgeType,DatingTechnique,OverallRegion,AdministrativeDivision,SpecificRegion,Cave/Site/Deposit,Chamber/Provenance,Stratigraphy/Taphonomy,Species abundances,Year
6789,-34.0667,115.0197,Pseudocheirus,peregrinus,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,O-657,Sediment,Charcoal,37.0,>,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region,Mammoth Cave,Glauert + Le Souef deposits,No,No,1979.0
6790,-42.5784,146.4569,Pseudocheirus,peregrinus,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,AG-27,Bone,Charcoal,40.0,=,AAR,Australian Islands,TAS,Tasmanian Southern Ranges - Florentine River Valley,Titan Shelter,Pleistocene layer - Charcoal sample from 58-75 cm depth,Yes,Yes,1985.0
6791,-34.0667,115.0167,Pseudocheirus,peregrinus,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,ANUA-11703,Sediment,Charcoal,40.1,=,Radiocarbon (ABOX),Main Australia,WA,LeeuwinûNaturaliste region - Tamala Limestone,Tight Entrance Cave,Unit E,Yes,Yes,2008.0
6792,-34.0667,115.0167,Pseudocheirus,peregrinus,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,ANUA-10314,Sediment,Charcoal,45.2,=,Radiocarbon (ABOX),Main Australia,WA,LeeuwinûNaturaliste region - Tamala Limestone,Tight Entrance Cave,Unit E,Yes,Yes,2008.0
6793,-28.85,151.4933,Pseudocheirus,peregrinus,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,TEXAS-04,Calcite straw (reworked in bone breccia),Calcite,55.2,=,U-series Th/U (TIMS),Main Australia,QLD,Texas (caves) region,Russendon Cave,Bone Breccia - 0-20 cm below surface (UB layer),"Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]",2009.0
6794,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,AA-19695,Eggshell,Carbonate,13.58,=,AMS radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,"DL12 (layer G) - 7a, 82 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2001.0
6795,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,AA-19691,Eggshell,Carbonate,19.835,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,"DL7 (layer V, pit 6) - 184 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2001.0
6796,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,AA-19690,Eggshell,Carbonate,24.93,=,AMS radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,"DL5 (layer 9, 9-upper brown & 9-lower) - 222-240 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6797,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,AA-19689,Eggshell,Carbonate,25.5,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,DL4 (layer 10a) - 247 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2001.0
6798,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,ANUA-11709,Charcoal,Charcoal,41.46,=,Radiocarbon (ABOX),Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,DL2 (layer 28) - 345cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2001.0
6799,-34.0089,115.0169,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-3954,Sediment,Charcoal,0.4,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Witchcliffe Rockshelter,WRS 400 BP (3) - 26-27 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6800,-34.0089,115.0169,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-3955,Sediment,Charcoal,0.68,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Witchcliffe Rockshelter,WRS 800 BP (37) - 66 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6801,-33.9819,115.0,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-1878/Wk-1879/Wk-1880?,Charcoal,Charcoal,0.8,>,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Rainbow Cave,RC >800 BP - >40 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6802,-33.9819,115.0,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-1878/Wk-1879/Wk-1880?,Charcoal,Charcoal,0.8,>,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Rainbow Cave,RC >800 BP - >40 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6803,-33.9819,115.0,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-1878/Wk-1879/Wk-1880?,Charcoal,Charcoal,0.8,>,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Rainbow Cave,RC >800 BP - >40 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6804,-33.9819,115.0,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-1877,Charcoal,Charcoal,0.9,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Rainbow Cave,RC 800 BP - 25-40 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6805,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-3626,Sediment,Charcoal,1.37,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,TC1 (1F1) - 0?-55 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6806,-20.4261,144.4778,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Beta-23752,Sediment,Charcoal,1.37,<,Radiocarbon  ,Main Australia,QLD,Desert Uplands - Prairie Gorge - Hughenden,Quippenburra Cave,Square 15-2d - spit 6 - 21 plus/minus 3 cm,Yes,Yes,1990.0
6807,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-4516,Sediment,Charcoal,4.28,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,TC3 (3top) - 74-80 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,1996.0
6808,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-6030,Sediment,Charcoal,6.9,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,"TC5 upper, G10, spit 15 (5A top) - 90-93 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",No,2001.0
6809,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-3625,Sediment,Charcoal,8.27,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,TC5 upper (5A base) - 93-98 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",No,1996.0
6810,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-6706,Charcoal,Charcoal,9.78,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,"TC5 upper, G10, spit 17, (5A base) - 98-101 cm below datum SAMPLE 1","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",No,2001.0
6811,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-6707,Charcoal,Charcoal,9.94,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,"TC5 upper, G10, spit 17, (5A base) - 98-101 cm below datum SAMPLE 2","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",No,2001.0
6812,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,SUA-103,Charcoal,Charcoal,11.87,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,DL11 (layer I) - 80-89 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6813,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,SUA-102-2,Charcoal,Charcoal,12.0,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,DL10 (layer Hearth 96 & 102) - 78-102 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6814,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,SUA-103-2,Charcoal,Charcoal,12.05,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,DL11 (layer I) - 80-89 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6815,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-3389,Sediment,Charcoal,12.4,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,"TC5 lower (G10, layer 5B base) - 128 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",No,1996.0
6816,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,OZD-320,Charcoal,Charcoal,12.5,=,Radiocarbon (ABA),Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,"DL12 (layer G) -7b, 86 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2001.0
6817,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-3030,Charcoal,Charcoal,12.59,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,"TC5 lower (G12, layer 4) - 80 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",No,1996.0
6818,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-4517,Sediment,Charcoal,12.84,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,"TC5 lower, G10, spit 20 (5A base) - 106-110 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",No,2010.0
6819,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-5474,Sediment,Charcoal,12.89,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,"TC5 lower, G10, spit 18 (5A mid) - 101-105 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",No,2010.0
6820,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,OZD-323,Sediment,Charcoal,12.95,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,DL10 (layer Hearth 96 & 102) - 78-102 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6821,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,OZD-321,Charcoal,Charcoal,13.05,=,AMS radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,DL11 (layer I) - 80-89 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6822,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,OZD-322,Charcoal,Charcoal,13.3,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,DL10 (layer Hearth 96 & 102) - 78-102 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6823,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,GX-7249,Charcoal,Charcoal,13.975,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,DL9 (layer O) - 121-137 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6824,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-3390,Sediment,Charcoal,16.08,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,"TC7 upper (G10, spit 64, layer 7B) - 173 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,1996.0
6825,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-3391,Sediment,Charcoal,16.85,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,"TC7 upper (G10, spit 86, layer 7G) - 210 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,1996.0
6826,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,SUA-135,Charcoal,Charcoal,16.97,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,DL8 (layer Q2) - 154 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6827,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-2934,Charcoal,Charcoal,17.01,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,"TC7 upper (G11, spit 49, layer 7 near base) - 213 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,1996.0
6828,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-2933,Charcoal,Charcoal,17.11,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,"TC7 upper (G10, spit 32, layer 7 near top) - 177 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,1996.0
6829,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,SUA-1248,Charcoal/Eggshell,Charcoal,17.37,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,"DL7 (layer V, pit 6) - 171-172 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6830,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,AA22900,Charcoal,Charcoal,17.38,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,"TC7 upper (G10, layer 7B base) - 179-182 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6831,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,SUA-975,Charcoal,Charcoal,17.56,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,DL8 (layer Q) - 148-151 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6832,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,SUA-976,Charcoal/Eggshell,Charcoal,19.16,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,"DL7 (layer V, pit 6) - 167 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6833,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,SUA-33,Sediment,Charcoal,19.25,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,"DL5 (layer 9, 9-upper brown & 9-lower) - 222-240 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6834,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-3392,Sediment,Charcoal,19.3,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,TC9 upper (9A top)- 251 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,1996.0
6835,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,AA22901,Charcoal,Charcoal,19.735,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,"TC9 upper G10, pit 117 (9A top)- 257-258 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6836,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,OZD-324,Charcoal,Charcoal,20.05,=,Radiocarbon (ABA),Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,"DL5 (layer 9, 9-upper brown & 9-lower) - 222-240 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2001.0
6837,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,SUA-32,Charcoal/Eggshell,Charcoal,20.4,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,"DL4 (layer 10c,d) - 249-267 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6838,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-3393,Sediment,Charcoal,21.11,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,TC9 upper (9A mid)- 263 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,1996.0
6839,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,AA22902,Charcoal,Charcoal,21.215,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,"TC9 upper G10, pit 132 (9A top)- 276-278 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6840,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,GX-7252,Charcoal/Eggshell,Charcoal,21.27,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,"DL7 (layer V, pit Z) - 189-192 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6841,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,SUA-977,Sediment,Charcoal,21.82,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,"DL7 (layer V, pit 4) - 203-208 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,1995.0
6842,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,OZD-325,Sediment,Charcoal,21.85,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,layer 10d (266 cm below datum),Stratigraphy,No,2001.0
6843,-34.0783,115.0297,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-3394,Sediment,Charcoal,22.41,=,Radiocarbon  ,Main Australia,WA,Leeuwin-Naturaliste Region - Warren,Tunnel Cave,"TC9 lower, 10 (10Atop) - 325 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6844,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,SUA-136,Charcoal/Eggshell,Charcoal,24.2,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,"DL5 (layer 9, 9-upper brown & 9-lower) - 222-240 cm below datum","Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6845,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,OZD-326,Sediment,Charcoal,25.9,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,DL3 (layer 11b) - 276 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6846,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,ANUA-10002,Sediment,Charcoal,26.59,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,DL3 (layer 11a) - 276 cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6847,-34.15,115.07,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,GX-7255,Charcoal,Charcoal,30.59,=,Radiocarbon  ,Main Australia,WA,LeeuwinûNaturaliste region - Warren,Devils Lair,DL2 (layer 28) - 345cm below datum,"Stratigraphic in Dodson et al. (1993), Field and Dodson (1999) and Field et al. (2001, 2002)",Yes,2010.0
6848,-22.51,117.27,Pseudocheirus,species indet.,Pseudocheiridae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Beta-249759,Sediment,Charcoal,32.95,<,Radiocarbon  ,Main Australia,WA,Pilbara - Hamersley Iron Brockman 4 tenement,Juukan Rockshelter,Unit C - 60 cm below surface,Yes,Yes,2009.0
